,eta,max_depth,n_estimators,reg_alpha,score
0,1.5224,13,230,0.21295,61.04111829845713
1,0.9154500000000001,29,177,0.307,59.746016591493685
2,0.6866000000000001,25,104,0.4456,57.2449919520021
3,1.8905500000000002,9,127,0.024849999999999997,62.11402218483363
4,1.6418000000000001,4,107,0.0595,55.691024422978614
5,0.9055000000000001,24,241,0.9158499999999999,57.4346403721136
6,0.44780000000000003,31,232,0.43074999999999997,59.282303127414
7,0.7562500000000001,19,113,0.9603999999999999,55.79417042392413
8,0.77615,6,187,0.6287499999999999,64.02644065717328
9,1.7612,18,46,0.97525,56.700037790116916
10,1.3632000000000002,21,125,0.6188499999999999,
11,0.3881,26,60,0.6930999999999999,
12,0.7861,15,69,0.80695,
13,0.49755000000000005,8,206,0.6139,
14,1.3930500000000001,33,67,0.09414999999999998,
15,0.33835000000000004,5,193,0.6732999999999999,
16,1.0647,22,25,0.01,
17,0.9851000000000001,11,79,0.208,
18,0.55725,3,186,0.38125,
19,1.1443,1,117,0.5693499999999999,
20,1.37315,17,210,0.35155,
21,0.87565,10,128,0.8218,
22,1.1244,7,173,0.6386499999999999,
23,1.602,23,191,0.1684,
24,1.403,30,54,0.27235,
25,1.2239,13,155,0.19315,
26,0.29855000000000004,29,71,0.9108999999999999,
27,0.8259000000000001,25,77,0.1585,
28,1.4428,9,57,0.31689999999999996,
29,1.65175,4,123,0.3367,
30,1.8209000000000002,24,175,0.8316999999999999,
31,0.09955,31,94,0.7871499999999999,
32,1.0249000000000001,19,192,0.5297499999999999,
33,1.4328500000000002,6,199,0.92575,
34,1.9403000000000001,18,154,0.39609999999999995,
35,0.21895000000000003,21,218,0.604,
36,0.7662,26,32,0.31195,
37,0.79605,15,234,0.9059499999999999,
38,0.5871000000000001,8,179,0.1288,
39,1.204,33,161,0.25255,
40,1.5821,5,208,0.10899999999999999,
41,0.37815000000000004,22,72,0.0298,
42,0.5473,11,141,0.07434999999999999,
43,1.03485,3,147,0.9554499999999999,
44,1.8706500000000001,1,205,0.7227999999999999,
45,1.45275,17,3,0.75745,
46,1.69155,10,119,0.8019999999999999,
47,1.31345,7,120,0.87625,
48,1.97015,23,160,0.2773,
49,1.2537500000000001,30,34,0.7277499999999999,
50,1.4129500000000002,13,138,0.71785,
51,0.5970500000000001,29,23,0.6237999999999999,
52,0.57715,25,106,0.40104999999999996,
53,1.19405,9,41,0.7425999999999999,
54,0.16920000000000002,4,36,0.59905,
55,0.3284,24,39,0.01495,
56,1.6617000000000002,31,202,0.5545,
57,0.69655,19,169,0.25749999999999995,
58,1.07465,6,134,0.06445,
59,0.9453,18,102,1.0,
60,0.806,21,188,0.6782499999999999,
61,0.31845,26,211,0.11889999999999999,
62,0.8159500000000001,15,238,0.1981,
63,1.6219000000000001,8,14,0.81685,
64,1.3831,33,149,0.26739999999999997,
65,0.3682,5,101,0.9950499999999999,
66,1.47265,22,31,0.9356499999999999,
67,0.42790000000000006,11,139,0.7920999999999999,
68,1.5025000000000002,3,225,0.8812,
69,0.14930000000000002,1,47,0.1387,
70,0.5174500000000001,17,76,0.9307,
71,2.0,10,49,0.39115,
72,1.7811000000000001,7,29,0.44065,
73,0.0697,23,200,0.9405999999999999,
74,1.61195,30,184,0.2476,
75,1.1144500000000002,13,45,0.7376499999999999,
76,1.8507500000000001,29,214,0.13374999999999998,
77,0.15925,25,204,0.6831999999999999,
78,1.8806,9,103,0.98515,
79,0.24880000000000002,4,189,0.14365,
80,1.9602000000000002,24,35,0.28225,
81,1.95025,31,89,0.7129,
82,0.34830000000000005,19,122,0.0397,
83,1.7413,6,118,0.45549999999999996,
