,eta,max_depth,n_estimators,reg_alpha,score
0,0.23885,26,5,0.49015,2263.4820941161315
1,0.8955500000000001,12,220,0.8119,611.9378914836803
2,1.5622,18,64,0.01,598.4266302597958
3,1.7313500000000002,4,76,0.30205,566.5747808513307
4,1.35325,8,93,0.8465499999999999,595.3240212050636
5,1.5423,19,65,0.37134999999999996,632.3763306221002
6,1.602,20,169,0.9108999999999999,
7,1.6219000000000001,24,155,0.07434999999999999,
8,0.806,15,101,0.7772499999999999,
9,1.3632000000000002,27,113,0.7624,
10,1.5920500000000002,1,116,0.12384999999999999,
11,0.7363500000000001,14,165,0.81685,
12,1.7214,11,150,0.5792499999999999,
13,1.9403000000000001,29,73,0.36145,
14,0.39805,25,36,0.3862,
15,0.039850000000000003,9,90,0.45054999999999995,
16,1.1144500000000002,10,179,0.6436,
17,1.8607,16,228,0.0298,
18,1.6418000000000001,34,60,0.48519999999999996,
19,1.4826000000000001,3,138,0.8861499999999999,
20,1.63185,31,161,0.54955,
21,0.37815000000000004,6,146,0.1684,
22,0.29855000000000004,30,70,0.45549999999999996,
23,1.51245,33,80,0.18819999999999998,
24,1.07465,13,8,0.8019999999999999,
25,0.48760000000000003,26,223,0.39609999999999995,
26,0.25875000000000004,12,82,0.5347,
27,1.31345,18,6,0.38125,
28,0.26870000000000005,4,22,0.39115,
29,0.8159500000000001,8,148,0.24264999999999998,
30,1.67165,19,151,0.5247999999999999,
31,0.69655,20,135,0.31195,
32,1.97015,24,109,0.2872,
33,0.7562500000000001,15,229,0.21789999999999998,
34,0.6667000000000001,27,86,0.41095,
35,0.049800000000000004,1,43,0.034749999999999996,
36,0.5075000000000001,14,246,0.20304999999999998,
37,0.45775000000000005,11,35,0.8366499999999999,
38,0.8856,29,115,0.1981,
39,1.4328500000000002,25,121,0.6237999999999999,
40,0.6766500000000001,9,199,0.9554499999999999,
41,0.87565,10,201,0.01495,
42,0.16920000000000002,16,48,0.9653499999999999,
43,0.9751500000000001,34,156,0.48024999999999995,
44,0.5174500000000001,3,130,0.6188499999999999,
45,0.2886,31,34,0.31689999999999996,
46,0.3881,6,123,0.64855,
47,1.61195,30,21,0.5297499999999999,
48,1.8209000000000002,33,167,0.4654,
49,1.45275,13,208,0.75745,
50,0.3284,26,91,0.46044999999999997,
51,1.17415,12,194,0.9455499999999999,
52,1.99005,18,13,0.28225,
53,1.2537500000000001,4,2,0.70795,
54,0.12940000000000002,8,143,0.17335,
55,0.01,19,235,0.5545,
56,1.5224,20,111,0.80695,
57,0.85575,24,238,0.9702999999999999,
58,1.65175,15,140,0.6881499999999999,
59,1.5821,27,213,0.82675,
60,0.27865,1,166,0.6831999999999999,
61,0.7861,14,202,0.26739999999999997,
62,0.1095,11,142,0.7129,
63,0.34830000000000005,29,248,0.8613999999999999,
64,1.204,25,215,0.6634,
65,1.4229,9,149,0.703,
66,0.40800000000000003,10,173,0.5099499999999999,
67,0.71645,16,107,0.60895,
68,0.9154500000000001,34,96,0.40599999999999997,
69,0.55725,3,85,0.0199,
70,0.41795000000000004,31,133,0.7723,
71,1.0448000000000002,6,71,0.7920999999999999,
72,1.8806,30,226,0.18325,
73,0.43785,33,114,0.9405999999999999,
74,0.0697,13,55,0.1387,
75,1.37315,26,37,0.08424999999999999,
76,0.7264,12,125,0.7525,
77,1.7612,18,158,0.5000499999999999,
78,0.15925,4,247,0.08919999999999999,
79,1.6617000000000002,8,15,0.9009999999999999,
80,0.33835000000000004,19,94,0.7970499999999999,
81,0.79605,20,139,0.86635,
82,0.35825,24,170,0.15355,
83,0.029900000000000003,15,152,0.47529999999999994,
84,0.77615,27,182,0.04465,
85,1.1244,1,87,0.0793,
86,0.09955,14,153,0.9356499999999999,
87,1.8507500000000001,11,42,0.2971,
88,0.95525,29,210,0.9950499999999999,
89,1.29355,25,232,0.37629999999999997,
90,1.13435,9,129,0.6139,
91,0.47765,10,200,0.9802,
92,1.53235,16,58,0.3367,
93,1.21395,34,204,0.5446,
94,0.8458000000000001,3,134,0.8415999999999999,
95,1.0050000000000001,31,209,0.35155,
96,1.7512500000000002,6,245,0.06445,
97,1.05475,30,72,0.33175,
98,1.3234000000000001,33,212,0.44065,
99,1.81095,13,178,0.13374999999999998,
100,1.2736500000000002,26,122,0.2278,
101,1.3035,12,154,0.14365,
102,1.2338500000000001,18,233,0.5841999999999999,
103,0.0896,4,190,0.53965,
