,eta,max_depth,n_estimators,reg_alpha,score
0,0.14930000000000002,31,193,0.40599999999999997,638.5615932984981
1,1.8806,2,146,0.6188499999999999,626.1813461360013
2,0.3682,23,233,0.04465,627.2467180600191
3,1.3632000000000002,5,125,0.53965,604.9307735932479
4,1.7313500000000002,33,116,0.06939999999999999,628.6040304613157
5,1.7612,21,176,0.8019999999999999,
6,0.7562500000000001,30,231,0.7624,
7,0.61695,24,70,0.6336999999999999,
8,1.3234000000000001,1,25,0.8119,
9,0.22890000000000002,11,165,0.9950499999999999,
10,0.29855000000000004,17,9,0.18819999999999998,
11,0.44780000000000003,32,200,0.27235,
12,0.41795000000000004,27,27,0.28225,
13,1.99005,15,64,0.2773,
14,0.6766500000000001,19,79,0.87625,
15,1.51245,6,73,0.37629999999999997,
16,0.6468,12,180,0.9702999999999999,
17,1.21395,18,143,0.01,
18,1.31345,28,157,0.9504999999999999,
19,1.9204,22,37,0.5693499999999999,
20,0.6866000000000001,14,189,0.33175,
21,1.1244,25,93,0.41095,
22,0.9851000000000001,20,61,0.34659999999999996,
23,0.39805,4,158,0.8514999999999999,
24,0.49755000000000005,26,83,0.2476,
25,1.6816000000000002,31,207,0.35155,
26,1.7811000000000001,2,66,0.1486,
27,0.35825,23,63,0.5000499999999999,
28,1.7214,5,205,0.9900999999999999,
29,1.45275,33,120,0.6782499999999999,
30,1.6219000000000001,21,91,0.47035,
31,0.45775000000000005,30,204,0.7525,
32,0.43785,24,155,0.81685,
33,1.4328500000000002,1,177,0.2278,
34,1.5224,11,77,0.604,
35,0.20900000000000002,17,164,0.6881499999999999,
36,1.3035,32,141,0.7871499999999999,
37,0.40800000000000003,27,31,0.11889999999999999,
38,1.5622,15,150,0.9356499999999999,
39,1.1443,19,19,0.1783,
40,1.0846,6,107,0.21789999999999998,
41,1.8706500000000001,12,8,0.06445,
42,0.2886,18,94,0.9009999999999999,
43,0.9154500000000001,28,240,0.5644,
44,1.3930500000000001,22,166,0.36145,
45,0.0896,14,246,0.208,
46,0.47765,25,87,0.46044999999999997,
47,0.806,20,160,0.7277499999999999,
48,1.1045,4,99,0.6535,
49,1.3433000000000002,26,26,0.70795,
50,1.5025000000000002,31,6,0.1288,
51,1.4627000000000001,2,174,0.92575,
52,1.47265,23,171,0.25255,
53,1.403,5,115,0.8366499999999999,
54,1.77115,33,75,0.75745,
55,1.2438,21,5,0.39609999999999995,
56,1.37315,30,21,0.5941,
57,1.2836,24,62,0.9208,
58,0.9652000000000001,1,210,0.97525,
59,0.16920000000000002,11,213,0.45054999999999995,
60,0.1095,17,235,0.38125,
61,0.8159500000000001,32,182,0.7425999999999999,
62,0.4677,27,112,0.69805,
63,1.79105,15,152,0.20304999999999998,
64,0.7363500000000001,19,148,0.6139,
65,1.19405,6,82,0.31689999999999996,
66,0.18910000000000002,12,101,0.48024999999999995,
67,0.42790000000000006,18,186,0.6930999999999999,
68,1.67165,28,106,0.10404999999999999,
69,0.26870000000000005,22,242,0.01495,
70,1.9403000000000001,14,230,0.10899999999999999,
71,0.3085,25,80,0.7723,
72,1.1841000000000002,20,121,0.59905,
73,1.1144500000000002,4,67,0.43074999999999997,
74,1.4129500000000002,26,124,0.034749999999999996,
75,0.0697,31,138,0.76735,
76,1.2239,2,71,0.18325,
