,eta,max_depth,n_estimators,reg_alpha,score
0,0.0896,34,49,0.9900999999999999,655.6363031305372
1,1.8806,12,191,0.1387,637.2843303802646
2,1.2438,31,29,0.9653499999999999,695.9774572902364
3,0.1095,16,183,0.6831999999999999,655.2015234966756
4,1.8408,11,48,0.9356499999999999,
5,1.0846,1,106,0.2377,
6,1.03485,7,225,0.7277499999999999,
7,0.14930000000000002,19,115,0.49015,
8,0.23885,25,142,0.054549999999999994,
9,1.3930500000000001,9,76,0.14365,
10,0.63685,20,124,0.42084999999999995,
11,0.48760000000000003,24,70,0.43074999999999997,
12,1.0448000000000002,32,241,0.53965,
13,1.7214,14,177,0.40599999999999997,
14,1.33335,15,158,0.9504999999999999,
15,0.57715,17,233,0.48024999999999995,
16,0.27865,23,131,0.45054999999999995,
17,0.87565,10,103,0.15355,
18,0.4677,26,187,0.8564499999999999,
19,0.24880000000000002,18,121,0.32184999999999997,
20,0.71645,27,79,0.80695,
21,1.2736500000000002,29,56,0.8613999999999999,
22,0.8458000000000001,8,152,0.5446,
23,1.6219000000000001,30,218,0.08919999999999999,
24,0.5274000000000001,5,179,0.8415999999999999,
25,1.1841000000000002,34,64,0.2773,
26,0.6667000000000001,12,129,0.7821999999999999,
27,0.7363500000000001,31,219,0.7129,
28,0.34830000000000005,16,99,0.26739999999999997,
29,1.602,11,91,0.4159,
30,0.9751500000000001,1,119,0.87625,
31,0.8358500000000001,7,190,0.6634,
32,0.8657,19,172,0.54955,
33,1.6418000000000001,25,216,0.26244999999999996,
34,0.9950500000000001,9,61,0.8218,
35,0.607,20,193,0.9208,
36,0.19905,24,148,0.5545,
37,0.5473,32,186,0.6139,
38,1.31345,14,153,0.8861499999999999,
39,1.69155,15,128,0.22285,
40,0.09955,17,3,0.76735,
41,1.29355,23,23,0.45549999999999996,
42,0.21895000000000003,10,180,0.37134999999999996,
43,1.2239,26,134,0.3565,
44,0.07965,18,101,0.703,
45,0.049800000000000004,27,34,0.44065,
46,1.5920500000000002,29,57,0.31195,
47,1.9104500000000002,8,164,0.7376499999999999,
48,0.85575,30,184,0.9603999999999999,
49,1.83085,5,228,0.9950499999999999,
50,1.19405,34,243,0.2278,
51,0.31845,12,174,0.17335,
52,1.4328500000000002,31,52,0.60895,
53,1.53235,16,194,0.10404999999999999,
54,0.25875000000000004,11,109,0.27235,
55,0.77615,1,215,0.5841999999999999,
56,0.7861,7,51,0.0298,
57,0.3682,19,249,0.8812,
58,2.0,25,166,0.64855,
59,0.6866000000000001,9,207,0.3268,
60,0.0697,20,199,0.25255,
61,0.20900000000000002,24,185,0.8713,
62,1.63185,32,196,0.86635,
63,1.5622,14,88,0.1684,
64,1.7512500000000002,15,141,0.5742999999999999,
65,1.97015,17,122,0.7871499999999999,
66,1.0647,23,10,0.5693499999999999,
67,1.8706500000000001,10,82,0.034749999999999996,
68,1.6816000000000002,26,210,0.0397,
69,1.4428,18,125,0.8465499999999999,
70,1.4826000000000001,27,22,0.0793,
71,1.1144500000000002,29,33,0.36639999999999995,
72,0.7562500000000001,8,89,0.8514999999999999,
73,1.35325,30,74,0.42579999999999996,
74,1.5224,5,96,0.21789999999999998,
75,0.8259000000000001,34,77,0.7970499999999999,
76,1.1443,12,83,0.8019999999999999,
77,0.53735,31,63,0.6436,
78,1.65175,16,32,0.75745,
79,0.37815000000000004,11,80,0.23274999999999998,
80,0.5970500000000001,1,126,0.13374999999999998,
81,0.16920000000000002,7,31,0.6732999999999999,
82,0.93535,19,132,0.36145,
83,1.37315,25,168,0.39609999999999995,
84,0.39805,9,44,0.47529999999999994,
85,0.6567500000000001,20,58,0.1288,
86,1.79105,24,25,0.66835,
87,1.7313500000000002,32,114,0.6930999999999999,
88,0.3085,14,62,0.2971,
89,1.8607,15,45,0.1585,
90,0.029900000000000003,17,146,0.07434999999999999,
91,1.5423,23,211,0.9455499999999999,
92,1.21395,10,90,0.37629999999999997,
93,1.7015,26,200,0.70795,
94,1.9403000000000001,18,169,0.1486,
95,0.3284,27,107,0.8366499999999999,
96,1.403,29,113,0.9158499999999999,
97,1.05475,8,53,0.11889999999999999,
98,1.8507500000000001,30,173,0.18325,
99,1.2338500000000001,5,165,0.34164999999999995,
100,1.4627000000000001,34,11,0.65845,
101,1.5522500000000001,12,8,0.8316999999999999,
102,1.7114500000000001,31,72,0.5198499999999999,
103,0.42790000000000006,16,197,0.5297499999999999,
104,1.7811000000000001,11,19,0.16344999999999998,
105,0.806,1,159,0.71785,
106,0.13935000000000003,7,66,0.34659999999999996,
107,0.8856,19,87,0.2476,
108,1.3831,25,21,0.5049999999999999,
109,1.9801000000000002,9,67,0.31689999999999996,
110,0.9652000000000001,20,9,0.55945,
111,0.15925,24,85,0.97525,
112,0.059750000000000004,32,50,0.9554499999999999,
113,1.5821,14,161,0.3862,
114,0.6269,15,138,0.24264999999999998,
115,1.3234000000000001,17,224,0.9307,
116,0.5174500000000001,23,71,0.9405999999999999,
117,1.3433000000000002,10,195,0.5099499999999999,
118,1.4229,26,226,0.7227999999999999,
119,1.99005,18,108,0.7475499999999999,
120,1.2637,27,133,0.8910999999999999,
121,0.17915000000000003,29,123,0.46044999999999997,
122,1.9204,8,189,0.11394999999999998,
123,0.6766500000000001,30,100,0.6188499999999999,
124,0.8159500000000001,5,198,0.9009999999999999,
125,0.11945,34,24,0.12384999999999999,
126,0.01,12,104,0.69805,
127,1.81095,31,182,0.21295,
128,0.7463000000000001,16,213,0.4357,
129,0.35825,11,245,0.7920999999999999,
130,0.9851000000000001,1,202,0.5941,
131,1.07465,7,59,0.5347,
132,1.77115,19,42,0.39115,
133,0.79605,25,232,0.5247999999999999,
134,1.47265,9,156,0.82675,
135,0.6468,20,150,0.6287499999999999,
136,1.51245,24,7,0.6782499999999999,
137,0.29855000000000004,32,223,0.5000499999999999,
138,1.1642000000000001,14,102,0.10899999999999999,
139,0.8955500000000001,15,217,0.35155,
140,0.5672,17,209,0.4951,
141,0.44780000000000003,23,206,0.18819999999999998,
142,0.7264,10,26,0.06445,
143,0.019950000000000002,26,144,0.06939999999999999,
144,1.3632000000000002,18,98,0.6881499999999999,
145,0.33835000000000004,27,118,0.6535,
146,1.0050000000000001,29,41,0.08424999999999999,
147,1.3035,8,157,0.98515,
148,0.95525,30,81,0.7624,
149,1.7413,5,162,0.5792499999999999,
150,1.49255,34,39,0.3367,
151,0.26870000000000005,12,246,1.0,
152,0.5075000000000001,31,117,0.8119,
153,1.204,16,60,0.29214999999999997,
154,0.55725,11,75,0.09909999999999998,
155,1.95025,1,192,0.7723,
156,1.9602000000000002,7,201,0.9802,
157,0.9254,19,2,0.25749999999999995,
158,0.47765,25,230,0.7425999999999999,
159,0.45775000000000005,9,84,0.1783,
160,0.18910000000000002,20,137,0.4456,
161,1.1244,24,20,0.2872,
162,0.9453,32,69,0.6386499999999999,
163,0.40800000000000003,14,227,0.38125,
164,0.9154500000000001,15,235,0.0496,
165,1.2836,17,240,0.19315,
166,1.8010000000000002,23,154,0.30205,
167,1.4129500000000002,10,38,0.48519999999999996,
168,1.67165,26,222,0.81685,
169,0.2886,18,13,0.40104999999999996,
170,0.7662,27,175,0.04465,
171,0.61695,29,163,0.9059499999999999,
172,0.12940000000000002,8,86,0.9108999999999999,
173,1.2537500000000001,30,145,0.307,
174,0.7065,5,97,0.6336999999999999,
175,1.9005,34,110,0.47035,
176,0.5871000000000001,12,65,0.20304999999999998,
177,1.93035,31,170,0.7772499999999999,
178,1.0249000000000001,16,247,0.58915,
179,1.8905500000000002,11,135,0.01,
180,1.7612,1,43,0.6237999999999999,
181,0.49755000000000005,7,136,0.92575,
182,0.3881,19,37,0.0595,
183,0.43785,25,212,0.4654,
184,1.8209000000000002,9,214,0.59905,
185,1.01495,20,93,0.33175,
186,1.5025000000000002,24,160,0.5148999999999999,
187,1.17415,32,40,0.01495,
188,1.1045,14,234,0.9702999999999999,
189,0.41795000000000004,15,116,0.208,
190,1.6617000000000002,17,4,0.28225,
191,1.15425,23,111,0.0199,
192,1.61195,10,139,0.41095,
193,1.5721500000000002,26,151,0.7525,
194,0.9055000000000001,18,14,0.8960499999999999,
195,0.69655,27,47,0.5644,
196,1.45275,29,73,0.1981,
197,0.22890000000000002,8,105,0.09414999999999998,
198,1.13435,30,221,0.024849999999999997,
199,1.0945500000000001,5,17,0.7326999999999999,
