,eta,max_depth,n_estimators,reg_alpha,score
0,0.7463000000000001,13,131,0.58915,62.53209726758425
1,1.0945500000000001,33,153,0.4654,57.46493054083553
2,0.019950000000000002,3,49,0.22285,59.141555476395844
3,1.403,31,31,0.7920999999999999,75.10029774591335
4,0.6667000000000001,17,182,0.14365,59.96988955744845
5,0.47765,7,26,0.97525,85.46095924189689
6,1.13435,21,37,0.2872,62.82378231208407
7,0.039850000000000003,18,8,0.6881499999999999,1043.5582333257155
8,0.44780000000000003,14,222,0.13374999999999998,
9,1.3930500000000001,5,154,0.7227999999999999,
10,0.9652000000000001,19,24,0.9802,
11,1.21395,34,193,0.53965,
12,0.5473,28,9,0.2278,
13,1.1841000000000002,8,242,0.8861499999999999,
14,1.51245,10,173,0.8366499999999999,
15,1.01495,4,219,0.4951,
16,0.34830000000000005,27,183,0.25255,
17,1.1244,16,60,0.024849999999999997,
18,0.7065,20,200,0.92575,
19,1.7214,26,202,0.80695,
20,0.3085,23,161,0.17335,
21,0.9453,22,55,0.48519999999999996,
22,0.35825,25,162,0.6386499999999999,
23,1.4129500000000002,30,58,0.37134999999999996,
24,0.3881,6,143,0.5297499999999999,
25,1.97015,13,215,0.9900999999999999,
26,0.9055000000000001,33,14,0.70795,
27,0.5871000000000001,3,195,0.5148999999999999,
28,1.8905500000000002,31,226,0.08919999999999999,
29,1.0846,17,123,0.47035,
30,1.2537500000000001,7,127,0.2773,
31,0.16920000000000002,21,218,0.16344999999999998,
32,1.3433000000000002,18,92,0.42084999999999995,
33,1.5920500000000002,14,239,0.21789999999999998,
34,1.2239,5,145,0.04465,
35,1.9104500000000002,19,46,0.09909999999999998,
36,1.7114500000000001,34,152,0.21295,
37,0.13935000000000003,28,192,0.307,
38,0.9751500000000001,8,5,0.60895,
39,0.1095,10,159,0.4357,
40,1.4428,4,95,0.8960499999999999,
41,0.029900000000000003,27,165,0.3565,
42,1.5025000000000002,16,94,0.9108999999999999,
43,1.204,20,28,0.8218,
44,1.35325,26,66,0.28225,
45,0.25875000000000004,23,25,0.3862,
46,1.37315,22,98,0.7772499999999999,
47,1.49255,25,75,0.5347,
48,0.55725,30,155,0.604,
49,1.6816000000000002,6,140,0.18819999999999998,
50,1.8507500000000001,13,90,0.01495,
51,1.5522500000000001,33,248,0.2971,
52,1.0448000000000002,3,198,0.5792499999999999,
53,1.8607,31,180,0.0595,
54,0.8856,17,136,0.703,
55,0.049800000000000004,7,241,0.35155,
56,0.17915000000000003,21,164,0.98515,
57,1.9403000000000001,18,246,0.31195,
58,1.65175,14,72,0.40599999999999997,
59,0.12940000000000002,5,225,0.8514999999999999,
60,1.4627000000000001,19,191,0.45054999999999995,
61,1.8010000000000002,34,105,0.9059499999999999,
62,0.3682,28,147,0.65845,
63,0.7562500000000001,8,166,0.5941,
64,0.9254,10,120,0.5198499999999999,
65,1.31345,4,181,0.9702999999999999,
66,1.99005,27,121,0.8713,
67,0.71645,16,34,0.8564499999999999,
68,0.43785,20,122,0.34164999999999995,
69,1.3831,26,89,0.66835,
70,0.607,23,126,0.1981,
71,0.9154500000000001,22,132,0.208,
72,0.26870000000000005,25,210,0.8415999999999999,
73,0.77615,30,11,0.46044999999999997,
74,1.1443,6,112,0.44065,
75,0.69655,13,104,0.10404999999999999,
76,0.41795000000000004,33,224,0.29214999999999997,
77,1.53235,3,65,0.7326999999999999,
78,1.1045,31,12,0.30205,
79,1.3632000000000002,17,41,0.6336999999999999,
80,0.5672,7,32,0.54955,
81,1.63185,21,13,0.82675,
82,1.7512500000000002,18,214,0.26739999999999997,
